report_id,effective_date,report_type,cad_rate,knn_mean,band1_low,band1_high,band2_low,band2_high
2021-000022404 First Mining Gold Corp-f1-03182996_1-1-1,2021-01-20,PFS,1.3333,1.316478915655894,1.281001558130023,1.349084472538562,1.2455242006041518,1.38169002942123
2021-000030536 Braveheart Resources Inc-f1-03176084_1-1-1,2021-01-21,PEA,1.3333,1.3163848795110906,1.280910056134373,1.348988107377447,1.2454352327576552,1.3815913352438034
2021-000032993 NexGen Energy Ltd-f1-03176807_1-1-1,2021-02-22,,1.3333,1.3149981516390348,1.2800704079772567,1.3481307960234192,1.2451426643154786,1.3812634404078037
2021-000008335 Gensource Potash Corporation-f1-03190555_1-2-1,2021-02-26,,1.3,1.3150218678047803,1.2800934942165214,1.3481551097407922,1.2451651206282626,1.3812883516768044
2021-000000171 Harte Gold Corp-f1-03183790_1-1-1,2021-03-01,,1.3158,1.3144087988440722,1.2794967090167297,1.3475265939174155,1.2445846191893872,1.3806443889907585
2021-000005733 Sabina Gold & Silver Corp-f1-03183313_1-1-1,2021-03-03,FS,1.31,1.3144350921388748,1.2794714346570448,1.3476196248578873,1.2445077771752147,1.3808041575769
2021-000050209 1246778 B.C. LTD-f1-03239369_1-1-1,2021-03-31,PEA,1.3158,1.3132013706948331,1.2782705299068482,1.3463547565965777,1.243339689118863,1.3795081424983224
2021-000005999 Roxgold Inc-f1-03229132_2-1-1,2021-03-31,FS,1.2583,1.3132013706948331,1.2782705299068482,1.3463547565965777,1.243339689118863,1.3795081424983224
2021-000030782 Marathon Gold Corporation-f1-03208886_1-1-1,2021-04-23,FS,1.33,1.3119114878049212,1.2767444323323183,1.345500838475327,1.2415773768597151,1.3790901891457328
2021-000008849 Spanish Mountain Gold Ltd-f1-03234471_1-1-1,2021-05-10,PFS,1.3106,1.3101590923380755,1.2741936587340228,1.343560690458505,1.2382282251299703,1.376962288578934
2022-000026953 Bonterra Resources Inc-f1-03414517_1-1-1,2021-06-01,PEA,1.33,1.3080499563966972,1.2721462048655912,1.3414080098774575,1.2362424533344851,1.3747660633582177
2021-000031410 Leading Edge Materials Corp-f1-03252789_1-1-1,2021-06-09,PEA,1.2775,1.3073984166364279,1.2715125487660726,1.340739854468786,1.2356266808957175,1.374081292301144
2021-000036937 Probe Metals Inc-f1-03289738_2-1-1,2021-09-07,PEA,1.3333,1.3005143876381502,1.2658798833748401,1.333735015485505,1.2312453791115303,1.3669556433328596
2021-000003151 Northern Dynasty Minerals Ltd-f1-03277351_2-2-1,2021-09-09,PEA,1.3333,1.3005209783371998,1.2657495753347596,1.3339551401588245,1.2309781723323194,1.367389301980449
2021-000008322 Lomiko Metals Inc-f1-03278476_2-1-1,2021-09-10,PEA,1.33,1.3005277887262174,1.2657562036376864,1.3339621256312526,1.2309846185491553,1.367396462536288
2021-000020511 COPPER FOX METALS INC-f1-03296960_3-1-1,2021-09-10,PEA,1.3,1.3005277887262174,1.2657562036376864,1.3339621256312526,1.2309846185491553,1.367396462536288
2021-000026107 Mexican Gold Mining Corp-f1-03280410_1-1-1,2021-09-18,,1.3158,1.3005420981102536,1.2657701304386137,1.3339768028849885,1.230998162766974,1.3674115076597233
2021-000045902 NorZinc Ltd-f1-03299714_1-1-1,2021-10-15,,1.25,1.298889412181649,1.264036936773217,1.33245391849411,1.229184461364785,1.3660184248065708
2021-000043280 Steppe Gold Ltd-f1-03313510_2-1-1,2021-10-27,FS,1.3,1.2987811703654821,1.2638241089345839,1.3323486959379316,1.2288670475036856,1.365916221510381
2022-000042886 Defense Metals Corp-f1-03324683_1-1-1,2021-11-07,PEA,1.3,1.2979354931175007,1.2630011933281962,1.331481161818835,1.2280668935388914,1.365026830520169
2021-000037111 Kutcho Copper Corp. ( Desert Star Resources Ltd.)-f1-03321014_1-1-1,2021-11-08,FS,1.3158,1.2978112317769728,1.2628802765166878,1.3313536888936144,1.2279493212564025,1.3648961460102558
2021-000010721 Global Atomic Corporation-f1-03323043_1-1-1,2021-11-15,,1.28,1.2970074142027137,1.2620980939191002,1.3305290963284673,1.2271887736354867,1.3640507784542208
2021-000012543 Standard Lithium Ltd-f1-03307901_1-1-1,2021-11-20,,1.2436,1.2962811072406921,1.2613913357137656,1.329784017668736,1.226501564186839,1.36328692809678
2021-000042546 Western Resources Corp-f1-03322515_1-1-1,2021-11-30,,1.27,1.2962245885931596,1.2613363382815685,1.3297260382738585,1.2264480879699775,1.3632274879545574
"2022-000005465 Clean Air Metals Inc. (, Regency Gold Corp.)-f1-03325993_1-1-1",2021-12-01,,1.3,1.2961661859907094,1.2612795076016317,1.3296661262324851,1.226392829212554,1.3631660664742609
2024-000105535 G Mining Ventures Corp-f2-1_1-.pdf (d182022afd54e57d),2021-12-10,FS,1.3,1.2955411190607509,1.2606712645243494,1.3290249041944648,1.225801409987948,1.3625086893281788
2022-000047725 G Mining Ventures Corp-f1-03336754_1-1-1,2021-12-10,FS,1.3,1.2955411190607509,1.2606712645243494,1.3290249041944648,1.225801409987948,1.3625086893281788
2022-000026913 AYA GOLD & SILVER INC-f1-03363083_2-1-1,2021-12-13,FS,1.3175,1.2955076008072202,1.260638648424064,1.3289905196480911,1.225769696040908,1.362473438488962
2022-000027890 Loncor Gold Inc-f1-03333595_1-1-1,2021-12-15,PEA,1.3514,1.2954729652785721,1.2606049451204362,1.328954988950172,1.2257369249623,1.3624370126217717
2022-000024814 Search Minerals Inc-f1-03411420_2-1-1,2021-12-31,PEA,1.25,1.2954371752323022,1.2605701183733538,1.3289182738956553,1.2257030615144053,1.3623993725590084
2022-000005617 Galleon Gold Corp-f1-03341096_1-1-1,2022-01-10,,1.3158,1.29540019218449,1.2612103390581808,1.3266014394622343,1.2270204859318719,1.3578026867399786
"2022-000029882 Allkem Limited,  Orocobre Limited-f1-03325748_1-1-1",2022-01-11,FS,1.33,1.2953619763684177,1.2611731318826402,1.3265623031729874,1.2269842873968628,1.3577626299775571
2022-000003818 Sabre Gold Mines Corp. ( Arizona Gold Corp.)-f1-03332175_1-1-1,2022-01-18,PEA,1.2821,1.2953224866918094,1.2623088412070629,1.3237053964820555,1.2292951957223164,1.3520883062723017
2022-000031900 Magna Mining Inc-f1-03352191_1-1-1,2022-01-31,FS,1.2987,1.2950144233269312,1.2620086293963881,1.3233905828794685,1.229002835465845,1.3517667424320057
2022-000031522 Rockcliff Metals Corporation-f1-03340402_1-1-1,2022-02-01,,1.25,1.2950559041044956,1.2620490529610198,1.323432972577537,1.229042201817544,1.3518100410505784
2022-000016221 Bluestone Resources Inc-f1-03365225_1-1-1,2022-02-22,FS,1.32,1.2938758000868054,1.2615767029891776,1.3194450926260952,1.2292776058915498,1.3450143851653853
2022-000008072 Spruce Ridge Resources Ltd-f1-03366701_1-1-1,2022-03-09,PEA,1.2987,1.2940742156452545,1.261697526077371,1.3196946944937695,1.2293208365094874,1.3453151733422846
2022-000013027 Cornerstone Capital Resources Inc-f1-03395605_1-1-1,2022-03-31,PFS,1.33,1.2939802256374144,1.2621687366676848,1.319890095889581,1.230357247697955,1.3457999661417475
2022-000026555 Century Global Commodities Corporation-f1-03471973_1-1-1,2022-05-06,FS,1.3158,1.2944465027251766,1.2621843741105547,1.3197831360030046,1.2299222454959329,1.3451197692808325
2025-000106960 Cygnus Metals Limited-f2-1_1-.pdf (d9b45b1f65d8bd88),2022-05-09,PEA,1.28,1.294598163927127,1.2622865584412324,1.319998987322672,1.2299749529553377,1.345399810718217
2022-000045813 Dore Copper Mining Corp-f1-03399661_1-1-1,2022-05-09,,1.25,1.294598163927127,1.2622865584412324,1.319998987322672,1.2299749529553377,1.345399810718217
2022-000052628 Endeavour Mining plc-f1-03468668_2-1-1,2022-06-01,FS,1.2346,1.295176001343897,1.262839644475871,1.3206198478215765,1.2305032876078448,1.3460636942992559
2022-000026880 Manganese X Energy Corp-f1-03402726_1-1-1,2022-06-24,PEA,1.25,1.2962357655418824,1.2629108819299502,1.3219557017758392,1.2295859983180177,1.347675638009796
2022-000024726 Critical Elements Lithium Corporation-f1-03412588_1-1-1,2022-06-28,FS,1.2987,1.296822142646809,1.2634821838847428,1.3225537137871222,1.2301422251226768,1.3482852849274354
2022-000032247 Tartisan Nickel Corp-f1-03427839_1-1-1,2022-07-06,,1.28,1.2982098618655094,1.2651955374964055,1.324633944045141,1.2321812131273016,1.3510580262247727
2022-000034095 Nouveau Monde Graphite Inc. (auparavant Nouveau Monde Mining Enterprises Inc.)-f1-03418879_1-1-1,2022-07-06,FS,1.275,1.2982098618655094,1.2651955374964055,1.324633944045141,1.2321812131273016,1.3510580262247727
2022-000044171 Imperial Mining Group Ltd-f1-03413761_1-1-1,2022-07-26,PEA,1.25,1.300057469885464,1.2675703433441714,1.3268399660087449,1.2350832168028787,1.3536224621320256
2022-000015420 Osisko Metals Incorporated-f1-03429014_2-1-1,2022-08-01,PEA,1.27,1.3002958299927576,1.2678027470724993,1.3270832365748433,1.2353096641522407,1.3538706431569287
2022-000000760 O3 Mining Inc-f1-03444224_2-1-1,2022-08-24,PFS,1.3,1.3020637644460638,1.2685410931990944,1.3295992382396795,1.2350184219521247,1.3571347120332953
2022-000025247 Graphite One Inc-f1-03445554_1-1-1,2022-08-29,PFS,1.282,1.303063742483368,1.2689514053497564,1.3310758758831294,1.2348390682161445,1.3590880092828908
2022-000007875 Skeena Resources Limited-f1-03437510_1-1-1,2022-09-06,FS,1.3158,1.3040386704293303,1.2699008110824228,1.3320717619839286,1.2357629517355153,1.360104853538527
2022-000003301 Moneta Gold Inc. ( Moneta Porcupine Mines Inc.)-f1-03445560_2-1-1,2022-09-07,PEA,1.2821,1.3041639594436412,1.2700228202102968,1.33219974435273,1.2358816809769526,1.3602355292618191
2022-000005870 Rock Tech Lithium Inc-f1-03459784_1-1-1,2022-10-01,PFS,1.2987,1.3059446464562494,1.2723304214747906,1.3341450246105415,1.2387161964933315,1.3623454027648334
2024-000008239 Calibre Mining Corp-f1-06094645_1-1-1,2022-11-30,FS,1.316,1.3093910311339407,1.2751874569724313,1.3372744005010995,1.2409838828109216,1.3651577698682584
2023-000030511 Soma Gold Corp-f1-03492401_1-1-1,2022-12-31,,1.3333,1.3125448547600997,1.2782650085766865,1.3406876737857338,1.2439851623932734,1.368830492811368
2023-000005955 NorthWest Copper Corp. ( _Serengeti Resources Inc._)-f1-03493519_1-1-1,2023-01-04,PEA,1.2987,1.3133247989676975,1.2790245829147358,1.3414843411008162,1.244724366861774,1.369643883233935
2023-000031521 Mason Graphite Inc-f1-03504307_1-1-1,2023-01-10,PEA,1.275,1.313455847822176,1.2791522091550782,1.3416181998281778,1.2448485704879806,1.3697805518341795
2023-000008749 CaNickel Mining Limited-f1-03496778_1-1-1,2023-01-13,,1.2987,1.314237904864511,1.2790325743943514,1.3424396641590504,1.2438272439241915,1.3706414234535895
2023-000034463 Fission Uranium Corp-f1-03499127_1-1-1,2023-01-17,,1.3333,1.3149269740269027,1.2797031850208196,1.3431435198091723,1.2444793960147367,1.371360065591442
2023-000033050 Trilogy Metals Inc-f1-03491294_1-1-1,2023-01-20,FS,1.3,1.3149336509389105,1.2801659627139328,1.3435488501157615,1.2453982744889551,1.3721640492926128
2023-000020073 CERRO DE PASCO RESOURCES INC. ( Genius Properties Ltd.)-f1-03518451_1-1-1,2023-01-31,PEA,1.34,1.3155203138220055,1.2807371138545167,1.344148279783886,1.245953913887028,1.3727762457457666
2023-000027114 Treasury Metals Inc-f1-03493929_1-2-1,2023-02-22,PFS,1.34,1.3170101118708606,1.2814230149343069,1.3449805021629206,1.2458359179977532,1.372950892454981
2023-000011411 Focus Graphite Inc-f1-03520628_1-1-1,2023-03-06,FS,1.3587,1.3174177384957921,1.2811567543441769,1.345029979700889,1.2448957701925614,1.3726422209059856
2023-000003760 Vision Lithium Inc-f1-03507921_1-1-1,2023-03-23,PEA,1.35,1.3173735520012075,1.2806030389447205,1.3458309069165524,1.2438325258882332,1.374288261831897
2023-000056724 Sayona Inc-f1-03520244_2-1-1,2023-03-27,FS,1.3333,1.3173278926234702,1.280558654010927,1.3457842612239497,1.2437894153983837,1.3742406298244292
2023-000028221 Orezone Gold Corporation-f1-06052603_1-1-1,2023-03-28,FS,1.2987,1.3172807112664746,1.2805127895793402,1.3457360606749267,1.2437448678922056,1.3741914100833785
2023-000024396 Cartier Resources Inc-f1-03542281_1-1-1,2023-04-13,,1.2987,1.3172319571975792,1.2842566300152998,1.3467104750894163,1.2512813028330205,1.3761889929812536
2024-000003301 STLLR Gold Inc-f1-1_1-.pdf (6c2a42e67e4a49fa),2023-04-26,PEA,1.33,1.317537298779691,1.2831098230669662,1.3463151272257041,1.2486823473542412,1.3750929556717173
2023-000023453 Nighthawk Gold Corp-f1-03549092_2-1-1,2023-04-26,PEA,1.35,1.317537298779691,1.2831098230669662,1.3463151272257041,1.2486823473542412,1.3750929556717173
2023-000023668 McEwen Mining Inc. ( US Gold Corporation)-f1-03551473_1-1-1,2023-05-09,PEA,1.33,1.3177532691358993,1.2833201500807052,1.346535814835736,1.2488870310255111,1.3753183605355728
2023-000008434 FRONTIER LITHIUM INC-f1-03560609_2-1-1,2023-05-31,PFS,1.2987,1.318846405553089,1.2838349194861987,1.3470728325295236,1.2488234334193082,1.375299259505958
2023-000007910 ABCOURT MINES INC-f1-03561551_4-1-1,2023-06-07,,1.3,1.3188513968493032,1.2836880970891436,1.3471723623804146,1.248524797328984,1.375493327911526
2023-000016002 Surge Copper Corp-f1-06001766_1-1-1,2023-06-12,PEA,1.2987,1.3190499885057683,1.2838813938822426,1.3473752185866772,1.248712799258717,1.375700448667586
2023-000053370 LithiumBank Resources Corp-f1-03551940_1-1-1,2023-06-16,,1.3514,1.3190490992337385,1.2838805283200403,1.347374310218453,1.2487119574063419,1.3756995212031675
2023-000010252 Wallbridge Mining Company Limited-f1-06008227_2-1-1,2023-06-26,PEA,1.3,1.3190481803193077,1.2837125131471312,1.3490913361299903,1.2483768459749545,1.3791344919406732
2023-000053528 Hot Chili Limited-f1-06008707_1-1-1,2023-06-28,PEA,1.25,1.319381338156478,1.2840367460984439,1.3494320820999985,1.2486921540404097,1.379482826043519
2023-000009850 New Age Metals Inc-f1-06008684_1-3-1,2023-06-29,PEA,1.35,1.3193788272061389,1.2840343024133545,1.3494295139592751,1.24868977762057,1.3794802007124112
2024-000008547 Lucara Diamond Corp-f1-06096267_1-1-1,2023-06-30,OPERATING,1.33,1.3193735514204805,1.2831952209185835,1.3499056130319569,1.2470168904166863,1.380437674643433
2023-000005156 Grounded Lithium Corp. ( VAR Resources Corp.)-f1-06007626_2-1-1,2023-06-30,,1.33,1.3193735514204805,1.2831952209185835,1.3499056130319569,1.2470168904166863,1.380437674643433
2023-000030612 Westhaven Gold Corp-f1-06023256_1-1-1,2023-07-18,,1.3158,1.3197135229624146,1.2827472695545301,1.350198438673831,1.2457810161466458,1.3806833543852477
2023-000027739 First Phosphate Corp. ( First Potash Corp.)-f1-06025619_1-1-1,2023-07-25,PEA,1.32,1.3197470848389399,1.2827798913354886,1.350232775817836,1.2458126978320374,1.3807184667967325
2023-000031900 Magna Mining Inc-f1-06026590_1-1-1,2023-07-31,PEA,1.3,1.3201770914890862,1.282179599501725,1.3512283853152889,1.244182107514364,1.3822796791414913
2023-000037377 Alamos Gold Inc-f1-06013025_2-1-1,2023-08-02,FS,1.3333,1.3202245500942782,1.2822256921477728,1.3512769601730688,1.2442268342012675,1.382329370251859
2023-000004553 FPX Nickel Corp. ( First Point Minerals Corp.)-f1-06036640_1-1-1,2023-09-06,PFS,1.3158,1.3223401290551908,1.2830791533327823,1.3554358852379012,1.2438181776103738,1.3885316414206115
2023-000022404 First Mining Gold Corp-f1-06037392_1-1-1,2023-09-15,PEA,1.33,1.3228206910525002,1.2835454471909837,1.3559284748235323,1.244270203329467,1.3890362585945646
2023-000024464 Nickel Creek Platinum Corp-f1-06033570_1-1-1,2023-09-20,PFS,1.3333,1.3229072696431392,1.284475404999402,1.3557868932687496,1.246043540355665,1.38866651689436
2023-000010348 GIGA Metals Corporation-f1-06037857_1-1-1,2023-09-22,PFS,1.2987,1.322996734186799,1.2845622705028181,1.3558785813700167,1.2461278068188375,1.3887604285532347
2024-000028186 Revival Gold Inc-f1-06219923_2-1-1,2023-09-30,FS,1.25,1.3234975229190338,1.2883825225776515,1.3572576305731354,1.253267522236269,1.3910177382272373
2023-000029882 Allkem Limited-f1-06035956_4-1-1,2023-09-30,PFS,1.31,1.3234975229190338,1.2883825225776515,1.3572576305731354,1.253267522236269,1.3910177382272373
2023-000048733 Canada Nickel Company Inc-f1-06052768_1-1-1,2023-10-01,FS,1.3158,1.3236419476205832,1.288523115406941,1.3574057392962926,1.2534042831932986,1.391169530972002
2023-000047230 Freeman Gold Corp-f1-06058256_1-1-1,2023-10-13,PEA,1.3514,1.3241719659796258,1.288290484951033,1.357003043253998,1.2524090039224403,1.38983412052837
2024-000047856 EMP Metals Corp-f1-06084544_1-1-1,2023-10-31,,1.3514,1.3272602281760106,1.291295725690548,1.3593976342494645,1.2553312232050855,1.3915350403229183
2024-000001767 Dundee Precious Metals Inc-f1-4_1-.pdf (b330f2224b9c78dc),2023-11-16,,1.3362,1.328503242982613,1.2960416595505873,1.3644781455405481,1.2635800761185616,1.4004530480984831
2024-000008955 Volt Lithium Corp-f1-06078013_1-1-1,2023-11-30,,1.3514,1.3303204277723522,1.2974898034596336,1.3658716600134346,1.264659179146915,1.401422892254517
2023-000045726 Cerrado Gold Inc. ( BB1 Acquisition Corp.)-f1-06063543_1-1-1,2023-12-15,FS,1.35,1.3308621792505098,1.2968483797395927,1.3677506205606371,1.2628345802286756,1.4046390618707643
2024-000031923 Rokmaster Resources Corp-f1-06083588_1-1-1,2023-12-29,PEA,1.35,1.33089791855886,1.2970348798066855,1.3677062691352122,1.2631718410545107,1.4045146197115643
2024-000005781 Barksdale Resources Corp-f1-06148611_1-1-1,2024-01-02,PEA,1.3333,1.331369844875649,1.2974947985465364,1.3681912474141933,1.263619752217424,1.4050126499527373
2024-000005634 Wealth Minerals Ltd-f1-06085436_1-1-1,2024-01-04,,1.3001,1.3314225063715037,1.2975461201362646,1.368245365357439,1.2636697339010254,1.4050682243433743
2024-000007531 Seabridge Gold Inc-f1-06089722_1-1-1,2024-01-05,PFS,1.3514,1.3314769232505541,1.297599152445651,1.368301287232127,1.2637213816407478,1.4051256512136996
2024-000031511 International Lithium Corp-f1-06073310_1-1-1,2024-01-18,PEA,1.3,1.332513110891274,1.2986089755833214,1.3693661324861848,1.264704840275369,1.4062191540810955
2024-000056724 Sayona Inc-f1-06085701_1-1-1,2024-01-24,FS,1.333,1.3330473234480897,1.298673672390656,1.3693511686589375,1.2643000213332223,1.4056550138697854
2024-000004926 AVINO SILVER & GOLD MINES LTD-f1-06096510_1-1-1,2024-02-05,PFS,1.2987,1.3336566158476664,1.2992672537168397,1.3699770543606222,1.2648778915860128,1.406297492873578
2024-000053370 LithiumBank Resources Corp-f1-06091096_1-1-1,2024-02-22,PEA,1.37,1.3348920232328287,1.300678254366697,1.372399430763293,1.2664644855005656,1.4099068382937572
2024-000048747 Moon River Capital Ltd-f1-1_1-.pdf (67687818f6cf63c6),2024-02-22,,1.3514,1.3348920232328287,1.300678254366697,1.372399430763293,1.2664644855005656,1.4099068382937572
2024-000010721 Global Atomic Corporation-f1-06104447_1-1-1,2024-02-28,FS,1.35,1.3347525381408316,1.3001820836827072,1.371578608643185,1.2656116292245827,1.408404679145538
2024-000008916 Tinka Resources Limited-f1-06113611_1-1-1,2024-02-28,,1.35,1.3347525381408316,1.3001820836827072,1.371578608643185,1.2656116292245827,1.408404679145538
2024-000035733 Champion Iron Limited-f1-06114863_1-1-1,2024-03-01,PFS,1.3,1.3354411127684274,1.3008528240398114,1.3722861811726819,1.2662645353111956,1.4091312495769361
2024-000012578 CoTec Holdings Corp-f1-06164700_1-1-1,2024-03-19,PEA,1.35,1.3353589276384858,1.299469110587562,1.3719539644816308,1.263579293536638,1.4085490013247757
2024-000024599 Sama Resources Inc-f1-_1-Ressources Sama Inc-06125382 -1-.pdf (2f7b76c4a9b34af4),2024-03-21,PEA,1.33,1.335274003004213,1.299386468432946,1.3718667125179367,1.263498933861679,1.4084594220316604
2024-000021914 Strategic Resources Inc-f1-03508934_1-4-1,2024-03-26,FS,1.315,1.3360231257188067,1.3003899232587843,1.3723613842207802,1.2647567207987622,1.4086996427227538
2024-000036937 Probe Gold Inc-f1-06102442_1-1-1,2024-03-26,PEA,1.351,1.3360231257188067,1.3003899232587843,1.3723613842207802,1.2647567207987622,1.4086996427227538
2024-000007580 Discovery Silver Corp-f1-06085725_1-4-1,2024-03-28,FS,1.3158,1.3359644521316556,1.300332814560571,1.3723011147810305,1.2647011769894867,1.4086377774304053
2024-000031900 Magna Mining Inc-f1-06198928_2-1-1,2024-04-15,PEA,1.35,1.337843700399768,1.3018871012740252,1.3745068315573807,1.2659305021482825,1.4111699627149934
2024-000033260 Thesis Gold Inc-f1-06193183_2-1-1,2024-04-26,PEA,1.3158,1.3388285288825208,1.302200857628707,1.3751465222429797,1.265573186374893,1.4114645156034384
2024-000005620 Troilus Gold Corp-f1-1_1-.pdf (eec5103ff2cd9904),2024-05-14,FS,1.3514,1.342794462298942,1.3052793050518625,1.3788342317678872,1.2677641478047832,1.4148740012368322
2024-000052252 Silver Mountain Resources Inc-f1-06149229_2-1-1,2024-05-15,PEA,1.3498,1.342968833264462,1.305448804419849,1.3790132827418342,1.2679287755752358,1.4150577322192064
2024-000054671 Aardvark 2 Capital Corp-f1-06206632_1-1-1,2024-05-24,,1.3,1.3431490165954998,1.3059405445942667,1.3789103500870288,1.2687320725930338,1.4146716835785578
2024-000013177 Alta Copper Corp-f1-06144797_1-1-1,2024-05-31,PEA,1.3514,1.3442389912300847,1.3060160077482332,1.3812754796729922,1.2677930242663815,1.4183119681158998
2024-000006180 New Pacific Metals Corp-f1-06165441_1-1-1,2024-06-19,PFS,1.36,1.3465409374056734,1.30728813129652,1.3835030679329512,1.2680353251873668,1.420465198460229
2024-000011471 E3 Lithium Ltd-f1-06161234_2-1-1,2024-06-20,,1.34,1.3466754130969738,1.3074186869077915,1.3836412349402127,1.2681619607186092,1.4206070567834517
2024-000032669 Centamin plc-f1-06181176_1-1-1,2024-07-18,FS,1.3801,1.3514463803681704,1.312597639386685,1.3879270915981035,1.2737488984051992,1.4244078028280363
2024-000026117 Oroco Resource Corp-f1-06173815_1-1-1,2024-08-15,PEA,1.3477,1.3566413502686407,1.323626681877123,1.400758439551086,1.2906120134856052,1.4448755288335309
2024-000028959 Patriot Battery Metals Inc-f1-06183778_1-1-1,2024-08-21,PEA,1.3158,1.3595076982381358,1.3264232755761258,1.4037179992815667,1.2933388529141157,1.4479283003249976
2024-000024724 Whitemud Resources Inc-f1-06172911_1-1-1,2024-08-23,PEA,1.3,1.3595409548460737,1.3307488311399622,1.4106221008049553,1.3019567074338505,1.461703246763837
2024-000002968 Kinross Gold Corporation-f1-06182718_1-1-1,2024-09-01,PEA,1.35,1.3609039744387286,1.3320829849389197,1.4120363322441596,1.303261995439111,1.4631686900495904
2024-000004815 Amex Exploration Inc-f1-06223904_2-1-1,2024-09-05,PEA,1.35,1.3623688722669556,1.333516859413759,1.4135562697234625,1.3046648465605624,1.4647436671799694
2025-000004815 Amex Exploration Inc-f1-06223904_1-1-1,2024-09-05,PEA,1.35,1.3623688722669556,1.333516859413759,1.4135562697234625,1.3046648465605624,1.4647436671799694
2024-000056341 WINSOME RESOURCES LTD-f1-06189451_1-1-1,2024-09-06,PEA,1.35,1.3624419457869652,1.3335883853953732,1.4136320887872,1.3047348250037811,1.4648222317874349
2024-000056341 WINSOME RESOURCES LTD-f1-06189451_1-4-1,2024-09-06,PEA,1.35,1.3624419457869652,1.3335883853953732,1.4136320887872,1.3047348250037811,1.4648222317874349
2024-000105535 G Mining Ventures Corp-f3-1_1-.pdf (2ddc88323a8752bb),2024-10-01,PEA,1.37,1.3648184826307828,1.3359145923520657,1.4160979177004935,1.3070107020733486,1.4673773527702045
2024-000008575 South Star Battery Metals Corp-f1-06203545_1-1-1,2024-10-10,PEA,1.36,1.366044909276403,1.3371150459458476,1.4173704240749152,1.3081851826152922,1.4686959388734275
2025-000044799 Generation Mining Limited-f1-06262023_1-1-1,2024-11-01,FS,1.35,1.3690651170834145,1.3400712923131628,1.4205041081808685,1.3110774675429109,1.4719430992783222
2025-000003615 Robex Resources Inc-f1-06229716_3-1-1,2024-11-30,FS,1.4085,1.3705525855205234,1.3415272594004248,1.4220474642998266,1.312501933280326,1.4735423430791301
2025-000003615 Robex Resources Inc-f1-06228869_2-1-1,2024-11-30,FS,1.4085,1.3705525855205234,1.3415272594004248,1.4220474642998266,1.312501933280326,1.4735423430791301
2025-000027739 First Phosphate Corp. ( First Potash Corp.)-f1-06229114_2-4-1,2024-12-04,PEA,1.37,1.3711411226719397,1.3421033326136205,1.4226581141739425,1.313065542555301,1.4741751056759453
2025-000027739 First Phosphate Corp. ( First Potash Corp.)-f1-06229114_2-1-1,2024-12-04,PEA,1.37,1.3711411226719397,1.3421033326136205,1.4226581141739425,1.313065542555301,1.4741751056759453
2025-000001767 Dundee Precious Metals Inc-f1-1_1-.pdf (e649d3260b5964db),2024-12-18,PFS,1.3999,1.3720167455657664,1.3429604117169205,1.4235666362759063,1.3139040778680746,1.4751165269860465
2025-000026119 B2Gold Corp-f1-06260940_1-1-1,2024-12-31,OPERATING,1.44,1.37196139906152,1.3429062373313891,1.4235092102735385,1.3138510756012582,1.4750570214855572
2025-000027219 Carcetti Capital Corp-f1-06351114_1-1-1,2024-12-31,OPERATING,1.3514,1.37196139906152,1.3429062373313891,1.4235092102735385,1.3138510756012582,1.4750570214855572
2025-000039579 BMC Minerals Ltd-f1-06266600_1-1-1,2025-01-03,FS,1.315,1.372578989200541,1.3435107482530324,1.4241500047242222,1.314442507305524,1.475721020247903
2025-000003014 West Red Lake Gold Mines Ltd-f1-06241482_1-1-1,2025-01-07,PFS,1.4,1.3727127070041936,1.3436416342041169,1.4242887466197354,1.31457056140404,1.4758647862352772
2025-000003014 West Red Lake Gold Mines Ltd-f1-06241498_2-1-1,2025-01-07,PFS,1.4,1.3727127070041936,1.3436416342041169,1.4242887466197354,1.31457056140404,1.4758647862352772
2025-000007580 Discovery Silver Corp-f1-06233555_1-1-1,2025-01-13,PEA,1.3333,1.3723744534418851,1.3433105441173738,1.4239377840768512,1.3142466347928627,1.4755011147118176
2025-000029249 GoGold Resources Inc-f1-06247278_1-1-1,2025-01-14,FS,1.3825,1.37219682411217,1.3431366765909474,1.4237534807961343,1.314076529069725,1.4753101374800985
2025-000001169 Getchell Gold Corp-f1-06238563_1-1-1,2025-01-15,PEA,1.3333,1.3720132738047979,1.3429570134803068,1.4235630340727268,1.313900753155816,1.4751127943406557
2025-000032328 NorthIsle Copper and Gold Inc-f1-06266759_1-1-1,2025-02-12,PEA,1.3514,1.3727197605640415,1.3436485383848917,1.424296065198389,1.3145773162057417,1.4758723698327365
2025-000056746 Red Paramount Iron Ltd-f1-06242656_1-1-1,2025-02-16,PEA,1.4382,1.3726520859161764,1.3435822969390394,1.4242258478550993,1.3145125079619024,1.4757996097940222
2025-000030612 Westhaven Gold Corp-f1-06248637_1-4-1,2025-02-28,PEA,1.39,1.3727024288176217,1.3436315736872064,1.4242780822575603,1.314560718556791,1.4758537356974986
2025-000042886 Defense Metals Corp-f1-06267005_1-1-1,2025-02-28,PFS,1.4,1.3727024288176217,1.3436315736872064,1.4242780822575603,1.314560718556791,1.4758537356974986
2025-000025425 Blue Moon Metals Inc-f1-06337712_3-1-1,2025-03-03,PEA,1.35,1.3725184638078531,1.343451504656665,1.4240872052504134,1.314384545505477,1.475655946692974
