report_id,effective_date,report_type,au_price_usd_troy_oz,knn_mean,band1_low,band1_high,band2_low,band2_high
2018-000030238 TriStar Gold Inc-f1-02860594_2-1-1,2018-09-14,PEA,1250.0,1273.0156074424774,1230.5878105909223,1317.0161354726124,1188.1600137393673,1361.0166635027474
2018-000028681 Golden Minerals Company-f1-02843605_3-1-1,2018-09-14,,1238.0,1273.0156074424774,1230.5878105909223,1317.0161354726124,1188.1600137393673,1361.0166635027474
2018-000030391 Corvus Gold Inc-f1-02836781_1-1-1,2018-09-18,PEA,1250.0,1272.8821713822676,1230.9595416027037,1315.8584991590428,1189.0369118231395,1358.8348269358178
2018-000025279 Copper Mountain Mining Corporation-f1-02843445_2-1-1,2018-10-01,FS,1310.0,1272.8966312395985,1227.1198110386301,1346.893452698355,1181.342990837662,1420.8902741571117
"2018-000043521 Nexa Resources S.A. (, VM Holding S.A.)-f1-02832441_1-1-1",2018-10-15,,1216.0,1273.5428190347398,1227.7427601655338,1347.5772050857283,1181.9427012963279,1421.611591136717
2018-000030562 Teranga Gold Corporation-f1-02836395_1-1-1,2018-10-31,FS,1250.0,1273.8818262296675,1226.610199544927,1348.012904455187,1179.3385728601863,1422.1439826807066
2018-000009025 IAMGOLD Corporation-f1-02846935_7-1-1,2018-11-01,FS,1250.0,1273.7411347386676,1226.4747288801475,1347.8640256961767,1179.2083230216276,1421.986916653686
2018-000002899 NGEx Resources Inc-f1-02858390_2-1-1,2018-11-20,PFS,1300.0,1273.6903495242489,1220.9224275576653,1359.2156725769328,1168.1545055910815,1444.7409956296167
2018-000031351 Monarques Gold Corporation ( know as MONARQUES RESOURCES INC.)-f1-02853662_4-1-1,2018-12-01,,1300.0,1273.7114253084642,1220.4202514844608,1361.1193123312446,1167.1290776604571,1448.527199354025
2018-000023988 GMV Minerals Inc-f1-02858294_2-1-1,2018-12-06,PEA,1300.0,1273.7178194001497,1220.4263780519293,1361.1261452146632,1167.1349367037092,1448.5344710291765
2020-000008938 THEMAC Resources Group Limited-f1-03043389_1-1-1,2018-12-11,FS,1300.0,1273.7251269335045,1220.4333798433222,1361.1339542242843,1167.14163275314,1448.542781515064
2019-000039553 Filo Mining Corp-f1-02877026_1-1-1,2019-01-13,PFS,1300.0,1273.6666666666667,1231.8147059116284,1408.2488733557775,1189.9627451565902,1542.8310800448885
2019-000017484 Almaden Minerals Ltd-f1-02866901_1-1-1,2019-01-24,FS,1275.0,1273.6666666666667,1231.8147059116284,1408.2488733557775,1189.9627451565898,1542.831080044888
2019-000016221 Bluestone Resources Inc-f1-02873902_1-1-1,2019-01-29,,1250.0,1273.6666666666667,1231.8147059116284,1408.2488733557775,1189.9627451565898,1542.831080044888
2019-000023296 Pure Gold Mining Inc-f1-02888277_1-1-1,2019-02-05,,1275.0,1273.6666666666667,1229.2571474699553,1406.7762936334589,1184.847628273244,1539.8859206002512
2019-000037742 SilverCrest Metals Inc-f1-02917144_2-2-1,2019-02-08,,1269.0,1273.904761904762,1227.1992683730564,1408.5692281638349,1180.4937748413506,1543.233694422908
2019-000018368 Endeavour Silver Corp-f1-02912529_2-1-1,2019-02-12,,1238.0,1273.938775510204,1227.2320349290515,1408.606837347345,1180.5252943478986,1543.2748991844858
2019-000000171 Harte Gold Corp-f1-02911334_1-1-1,2019-02-14,,1300.0,1273.9776482021382,1227.2694824216173,1408.6498192713566,1180.5613166410967,1543.321990340575
2019-000000187 Canarc Resource Corp-f1-02903000_1-1-1,2019-02-28,,1300.0,1274.5839788976814,1226.9788959566727,1419.662303995113,1179.3738130156642,1564.7406290925446
2019-000032588 Toachi Mining Inc-f1-02930919_1-1-1,2019-03-30,,1264.0,1276.9531187402074,1224.5869542031617,1419.297502940427,1172.2207896661162,1561.6418871406468
2019-000003093 Orvana Minerals Corp-f1-02939218_1-1-1,2019-05-14,PEA,1300.0,1293.2352494057182,1230.3000660667667,1462.068160163341,1167.3648827278155,1630.901070920964
2019-000025085 Sandspring Resources Ltd-f1-02941780_1-1-1,2019-06-11,PEA,1300.0,1303.9297638633723,1239.5771569191133,1471.6472271202883,1175.2245499748542,1639.3646903772042
2019-000025833 Otis Gold Corp-f1-02956922_1-1-1,2019-07-30,PEA,1300.0,1333.3974655589027,1257.065535911602,1509.2118709109418,1180.7336062643012,1685.026276262981
2019-000023397 Lydian International Limited-f1-02975570_1-1-1,2019-09-16,FS,1300.0,1352.4611428571427,1251.340769664202,1516.0193327074037,1150.2203964712614,1679.5775225576647
2019-000009365 Rubicon Minerals Corporation-f1-02969144_2-1-1,2019-09-23,,1325.0,1353.2978775510203,1252.1149436516555,1516.9572568606889,1150.9320097522907,1680.6166361703577
2019-000002563 SEMAFO INC-f1-02986356_1-1-1,2019-09-30,PEA,1300.0,1354.2541457725947,1241.3371990159935,1527.447221498976,1128.420252259392,1700.640297225357
2019-000015722 Platinum Group Metals Ltd-f1-02973302_1-1-1,2019-10-04,,1318.0,1354.75178564487,1241.793345956431,1528.008503620642,1128.8349062679918,1701.2652215964135
2019-000020308 Erdene Resource Development Corporation-f1-02997666_2-1-1,2019-10-15,PFS,1300.0,1357.7536830968954,1244.5449468922395,1531.3943082250687,1131.3362106875834,1705.0349333532417
2019-000001837 TVI Pacific Inc-f1-02976127_1-1-1,2019-10-15,FS,1250.0,1357.7536830968954,1244.5449468922395,1531.3943082250687,1131.3362106875834,1705.0349333532417
2019-000042558 Cardinal Resources Limited-f1-02991787_1-1-1,2019-10-28,FS,1350.0,1358.1274473488331,1243.28056894147,1542.742461129624,1128.4336905341067,1727.3574749104148
2020-000009025 IAMGOLD Corporation-f1-03016840_2-1-1,2019-11-06,FS,1350.0,1361.1316716056633,1245.6201830786658,1541.7161683799818,1130.1086945516681,1722.3006651543005
2019-000006065 Victoria Gold Corp-f1-02998460_1-1-1,2019-12-04,FS,1300.0,1377.3255884220707,1256.590793866407,1553.4873355215475,1135.8559993107433,1729.6490826210243
2020-000026264 Ascendant Resources Inc-f1-03022181_1-1-1,2019-12-19,,1400.0,1382.2110371468189,1256.6472676609974,1553.0398082873444,1131.0834981751761,1723.8685794278697
"2020-000043521 Nexa Resources S.A. (, VM Holding S.A.)-f1-03026212_1-1-1",2019-12-31,,1297.32,1387.3582236241268,1259.529207421004,1555.574278817263,1131.700191217881,1723.7903340103992
2020-000009025 IAMGOLD Corporation-f1-03017893_3-1-1,2019-12-31,FS,1350.0,1387.3582236241268,1259.529207421004,1555.574278817263,1131.700191217881,1723.7903340103992
2020-000003212 Taseko Mines Limited-f1-03007907_1-2-1,2019-12-31,PFS,1350.0,1387.3582236241268,1259.529207421004,1555.574278817263,1131.700191217881,1723.7903340103992
2020-000047809 Jervois Mining Limited-f1-03135491_1-1-1,2020-01-20,,1750.0,1387.2088269990022,1254.8293588969996,1549.8285125582875,1122.4498907949971,1712.448198117573
2020-000025546 Argonaut Gold Inc-f1-03014070_1-1-1,2020-01-31,PFS,1350.0,1391.4778610814212,1258.6910048125178,1554.5979968732981,1125.9041485436142,1717.7181326651753
2020-000005697 Caldas Gold Corp. ( Bluenose Gold Corp.)-f1-03098424_1-1-1,2020-03-17,,1400.0,1414.5914316305366,1267.8028520575676,1567.3889429494473,1121.0142724845985,1720.1864542683581
2020-000043553 Fiore Gold Ltd-f1-03057549_1-1-1,2020-03-31,PEA,1400.0,1425.8318037207557,1282.2650520807963,1576.833450419621,1138.698300440837,1727.8350971184861
2020-000028681 Golden Minerals Company-f1-03063976_2-1-1,2020-04-01,PEA,1621.8,1426.6548232999114,1283.0052019643772,1577.7436312694072,1139.3555806288427,1728.8324392389031
2020-000005837 KORE Mining Ltd-f1-03060233_1-1-1,2020-04-06,PEA,1450.0,1427.5954171046608,1281.8676464817668,1576.9582325409383,1136.1398758588728,1726.3210479772156
2020-000048037 Tethyan Resource Corp-f1-03084677_1-1-1,2020-04-30,PEA,1440.0,1439.7074489175045,1290.2259731057306,1584.0964929096408,1140.7444972939566,1728.4855369017769
2020-000004132 Ascot Resources Ltd-f1-03061954_2-1-1,2020-05-22,,1400.0,1450.7129751965952,1301.681034038213,1592.2371601580921,1152.6490928798307,1733.761345119589
2020-000005820 Amarillo Gold Corporation-f1-03072873_1-1-1,2020-06-15,FS,1400.0,1484.197663123323,1326.9602193041123,1624.933517081123,1169.7227754849014,1765.669371038923
2020-000023055 Rockhaven Resources Ltd-f1-03086606_1-1-1,2020-07-10,PEA,1450.0,1491.755856636665,1333.538204723973,1624.049891581462,1175.3205528112812,1756.3439265262587
2020-000046596 Blue Lagoon Resources Inc-f1-03083518_1-1-1,2020-07-13,,1450.0,1491.0600266323793,1332.9161753948574,1623.2923529815685,1174.7723241573353,1755.5246793307576
2020-000020308 Erdene Resource Development Corporation-f1-03109797_1-1-1,2020-07-20,FS,1400.0,1494.4365547527207,1335.1490599618871,1624.8831706247918,1175.8615651710534,1755.3297864968629
2020-000044610 Altus Strategies Plc-f1-03085998_2-1-1,2020-07-22,PEA,1500.0,1494.5998720983475,1362.3160386569766,1642.728374160103,1230.0322052156057,1790.8568762218583
2020-000030562 Teranga Gold Corporation-f1-03100145_1-1-1,2020-07-26,PFS,1600.0,1494.7865204933494,1362.4861672023135,1642.9335211162781,1230.1858139112774,1791.0805217392071
2020-000044868 Magna Gold Corp-f1-03113908_2-1-1,2020-08-08,PFS,1450.0,1499.3785162872975,1366.4572164588167,1642.2178994408061,1233.5359166303358,1785.0572825943148
2020-000033050 Trilogy Metals Inc. ( NovaCopper Inc.)-f1-03119913_1-1-1,2020-08-20,FS,1300.0,1502.0045107922374,1368.426974276775,1641.7204370681595,1234.8494377613124,1781.4363633440817
2020-000016084 Velocity Minerals Ltd-f1-03108368_1-2-1,2020-08-30,PFS,1500.0,1507.0070991066002,1373.9669711479996,1643.1684898684862,1240.9268431893988,1779.3298806303724
2020-000005620 Troilus Gold Corp-f1-03122905_2-1-1,2020-08-31,PEA,1475.0,1507.0462085027812,1374.0026279266876,1643.2111328842361,1240.959047350594,1779.376057265691
2020-000008239 Calibre Mining Corp-f1-03113822_3-1-1,2020-09-04,PEA,1500.0,1507.0909049555596,1374.0433785309026,1643.259867759379,1240.9958521062458,1779.4288305631985
2020-000002899 Josemaria Resources Inc-f1-03131257_1-1-1,2020-09-28,FS,1500.0,1515.2825065568964,1381.3991247660042,1654.3761235042548,1247.515742975112,1793.4697404516132
2020-000037125 Paramount Gold Nevada Corp-f1-03128464_1-1-1,2020-10-01,,1472.0,1519.9266123831292,1385.6328987955453,1659.4465296897024,1251.3391852079617,1798.9664469962756
2021-000008433 Metallum Resources Inc-f1-03288400_1-1-1,2020-10-15,,1635.0,1534.5155884200035,1400.5467433919005,1673.042064399015,1266.5778983637974,1811.568540378027
2020-000028186 Revival Gold Inc-f1-03153072_2-1-1,2020-11-17,PEA,1550.0,1552.4191645611863,1419.2416144013466,1684.844270587494,1286.0640642415067,1817.2693766138018
2021-000000760 O3 Mining Inc-f1-03165344_1-1-1,2020-11-25,PEA,1450.0,1552.402854736594,1419.2267037494341,1684.8265694954528,1286.050552762274,1817.2502842543115
2020-000009365 Battle North Gold Corporation-f1-03147674_2-1-1,2020-12-01,,1525.0,1557.8843909773313,1424.2379948499936,1690.7756940231925,1290.5915987226558,1823.6669970690534
2020-000036883 Fabled Copper Corp-f1-03148081_1-1-1,2020-12-02,,1619.0,1562.5485348012064,1428.502015265039,1695.837700585752,1294.4554957288715,1829.1268663702974
2021-000031923 Rokmaster Resources Corp-f1-03163135_1-1-1,2020-12-08,,1561.0,1563.2649921537597,1428.905995123515,1694.7557400590786,1294.5469980932703,1826.2464879643974
2021-000023668 McEwen Mining Inc. ( US Gold Corporation)-f1-03173752_1-1-1,2020-12-31,FS,1500.0,1580.033333333333,1454.3529783128363,1704.250566829796,1328.6726232923397,1828.467800326259
2021-000018439 Endeavour Mining Corporation-f1-03200835_2-1-1,2020-12-31,PFS,1500.0,1580.033333333333,1454.3529783128363,1704.250566829796,1328.6726232923397,1828.467800326259
2021-000018439 Endeavour Mining Corporation-f1-03200823_1-1-1,2020-12-31,PFS,1500.0,1580.033333333333,1454.3529783128363,1704.250566829796,1328.6726232923397,1828.467800326259
2022-000005697 Aris Gold Corporation ( Caldas Gold Corp.)-f1-03352739_1-1-1,2021-01-01,,1675.0,1580.033333333333,1454.3529783128363,1704.250566829796,1328.6726232923397,1828.467800326259
2021-000037742 SilverCrest Metals Inc-f1-03169049_1-1-1,2021-01-04,,1500.0,1580.033333333333,1454.3529783128363,1704.250566829796,1328.6726232923397,1828.467800326259
2021-000028877 Thor Explorations Ltd-f1-03221490_1-1-1,2021-01-04,FS,1600.0,1580.033333333333,1454.3529783128363,1704.250566829796,1328.6726232923397,1828.467800326259
2021-000007841 Medgold Resources Corp-f1-03185854_1-1-1,2021-01-07,PEA,1500.0,1580.033333333333,1455.6199797009467,1701.2603240580906,1331.2066260685606,1822.487314782848
2021-000031522 Rockcliff Metals Corporation-f1-03163342_1-1-1,2021-01-12,,1500.0,1581.8619047619045,1457.3045676457616,1703.229191394941,1332.7472305296187,1824.5964780279774
2021-000029249 GoGold Resources Inc-f1-03176062_1-1-1,2021-01-20,PEA,1550.0,1582.5087463556852,1457.9004763065127,1703.9256614732828,1333.2922062573402,1825.3425765908805
2021-000022404 First Mining Gold Corp-f1-03182996_1-1-1,2021-01-20,PFS,1600.0,1582.5087463556852,1457.9004763065127,1703.9256614732828,1333.2922062573402,1825.3425765908805
2021-000030536 Braveheart Resources Inc-f1-03176084_1-1-1,2021-01-21,PEA,1600.0,1582.8623767874499,1458.4455971350442,1701.2454083853822,1334.0288174826383,1819.6284399833144
2021-000007595 Vangold Mining Corp-f1-03201291_1-1-1,2021-01-31,,1527.0,1582.6570020427996,1460.3298496349532,1699.00294050028,1338.002697227107,1815.34887895776
2021-000029625 Novo Resources Corp-f1-03213765_1-1-1,2021-02-05,PEA,1700.0,1582.865145191771,1460.5219049274442,1699.2263848863288,1338.1786646631172,1815.5876245808865
2021-000025297 SANDSTORM GOLD LTD-f1-03318282_1-1-1,2021-02-28,,1599.0,1581.360306747796,1460.206053515396,1697.4569192193972,1339.0518002829958,1813.5535316909984
2021-000000171 Harte Gold Corp-f1-03183790_1-1-1,2021-03-01,,1938.0,1581.1070172355762,1459.9721695122014,1697.1850342901698,1338.8373217888266,1813.2630513447634
2021-000005733 Sabina Gold & Silver Corp-f1-03183313_1-1-1,2021-03-03,FS,1600.0,1580.6474955964493,1459.547853639145,1696.6917765660833,1338.4482116818406,1812.7360575357175
2021-000050209 1246778 B.C. LTD-f1-03239369_1-1-1,2021-03-31,PEA,1850.0,1580.973048069727,1463.2786599894803,1690.6975863231062,1345.5842719092336,1800.4221245764852
2021-000025328 OceanaGold Corporation-f1-03198546_1-1-1,2021-03-31,FS,1500.0,1580.973048069727,1463.2786599894803,1690.6975863231062,1345.5842719092336,1800.4221245764852
2021-000005999 Roxgold Inc-f1-03229132_2-1-1,2021-03-31,FS,1600.0,1580.973048069727,1463.2786599894803,1690.6975863231062,1345.5842719092336,1800.4221245764852
2021-000018939 Euro Sun Mining Inc-f1-03198456_1-2-1,2021-04-14,FS,1500.0,1582.1205762841294,1467.1845681723466,1689.828731901786,1352.248560060564,1797.5368875194426
2021-000030782 Marathon Gold Corporation-f1-03208886_1-1-1,2021-04-23,FS,1500.0,1583.745302096655,1468.6912628423872,1691.5640663640409,1353.6372235881195,1799.3828306314267
2021-000008849 Spanish Mountain Gold Ltd-f1-03234471_1-1-1,2021-05-10,PFS,1600.0,1585.7486205016462,1470.955121586827,1692.8988910241817,1356.161622672008,1800.0491615467172
2021-000000880 NOVAGOLD RESOURCES INC-f1-03275293_1-1-1,2021-06-01,FS,1500.0,1591.6925474593947,1478.1017096435849,1696.4511176823248,1364.510871827775,1801.209687905255
2022-000026953 Bonterra Resources Inc-f1-03414517_1-1-1,2021-06-01,PEA,1600.0,1591.6925474593947,1478.1017096435849,1696.4511176823248,1364.510871827775,1801.209687905255
2021-000025296 Equinox Gold Corp-f1-03296919_5-1-1,2021-06-30,PFS,1500.0,1596.387657593247,1480.940121518036,1697.3953578531286,1365.4925854428247,1798.4030581130103
2021-000045726 Cerrado Gold Inc. ( BB1 Acquisition Corp.)-f1-03286508_3-1-1,2021-07-21,PEA,1600.0,1598.5305054837106,1482.2675052435784,1697.621358306831,1366.0045050034462,1796.7122111299518
2021-000045821 Luminex Resources Corp-f1-03278456_1-1-1,2021-07-28,PEA,1600.0,1598.5216423443271,1482.2592867307271,1697.6119457528214,1365.9969311171271,1796.7022491613159
2021-000018190 Chesapeake Gold Corp-f1-03272399_1-1-1,2021-08-30,PEA,1600.0,1599.6142857142856,1485.2542159957322,1696.175755205404,1370.894146277179,1792.737224696522
2021-000036937 Probe Metals Inc-f1-03289738_2-1-1,2021-09-07,PEA,1500.0,1600.6687074829933,1486.2332547498852,1697.2938276406248,1371.797802016777,1793.9189477982563
2021-000003151 Northern Dynasty Minerals Ltd-f1-03277351_2-2-1,2021-09-09,PEA,1600.0,1600.9213799805639,1486.4678631149357,1697.561752832475,1372.0143462493074,1794.2021256843861
2021-000020511 COPPER FOX METALS INC-f1-03296960_3-1-1,2021-09-10,PEA,1500.0,1601.2101485492155,1486.7359869607074,1697.867953051732,1372.261825372199,1794.5257575542485
2021-000003502 Sonoro Gold Corp-f1-03294016_1-1-1,2021-09-15,PEA,1750.0,1601.5401697705322,1487.0424142130182,1698.2178961594548,1372.544658655504,1794.8956225483773
2021-000026107 Mexican Gold Mining Corp-f1-03280410_1-1-1,2021-09-18,,1625.0,1603.0057722547579,1488.4032374365354,1699.771970427679,1373.800702618313,1796.5381686006
2021-000008808 Aura Minerals Inc-f1-03320949_2-1-1,2021-09-30,PEA,1552.0,1604.0539243650098,1517.3142592025415,1730.9392383034253,1430.5745940400734,1857.8245522418408
2021-000030238 TriStar Gold Inc-f1-03304469_2-1-1,2021-10-04,PFS,1550.0,1608.4856951986142,1521.5063807872368,1735.7215750531645,1434.5270663758597,1862.9574549077151
2021-000004336 Otso Gold Corp-f1-03296574_2-1-1,2021-10-04,FS,1600.0,1608.4856951986142,1521.5063807872368,1735.7215750531645,1434.5270663758597,1862.9574549077151
2021-000003851 Salazar Resources Limited-f1-03291760_1-2-1,2021-10-26,FS,1700.0,1611.2442851221274,1523.3116422821536,1729.380076543564,1435.37899944218,1847.5158679650003
2021-000043280 Steppe Gold Ltd-f1-03313510_2-1-1,2021-10-27,FS,1610.0,1610.2553734729076,1522.3766998638284,1728.3186582847597,1434.4980262547492,1846.3819430966118
2021-000037111 Kutcho Copper Corp. ( Desert Star Resources Ltd.)-f1-03321014_1-1-1,2021-11-08,FS,1600.0,1617.8309463566898,1529.5388406250895,1736.4496691653496,1441.2467348934892,1855.0683919740095
2022-000047725 G Mining Ventures Corp-f1-03336754_1-1-1,2021-12-10,FS,1600.0,1632.2142857142858,1549.2042679188867,1745.1283653494947,1466.1942501234878,1858.042444984704
2022-000027890 Loncor Gold Inc-f1-03333595_1-1-1,2021-12-15,PEA,1600.0,1632.4353741496598,1548.4433930315997,1749.8182795114533,1464.4514119135397,1867.2011848732468
2022-000003093 Orvana Minerals Corp-f1-03337903_1-1-1,2021-12-29,PEA,1700.0,1632.909523809524,1548.6241712461647,1747.7345855928224,1464.3388186828051,1862.5596473761211
"2022-000023797 Sedibelo Platinum Mines Limited (, Platmin Limited)-f1-03392820_1-1-3",2021-12-31,PFS,1488.0,1633.34101068999,1549.0333862105715,1748.1964143305597,1464.725761731153,1863.0518179711296
"2022-000023797 Sedibelo Platinum Mines Limited (, Platmin Limited)-f1-03392820_1-1-1",2021-12-31,,1654.0,1633.34101068999,1549.0333862105715,1748.1964143305597,1464.725761731153,1863.0518179711296
2022-000004246 Vista Gold Corp-f1-03342727_1-1-1,2021-12-31,FS,1600.0,1633.34101068999,1549.0333862105715,1748.1964143305597,1464.725761731153,1863.0518179711296
"2022-000023797 Sedibelo Platinum Mines Limited (, Platmin Limited)-f1-03392820_1-1-2",2021-12-31,,1488.0,1633.34101068999,1549.0333862105715,1748.1964143305597,1464.725761731153,1863.0518179711296
2022-000030617 K92 Mining Inc-f1-03449414_3-1-1,2022-01-01,,1600.0,1634.2480975897229,1549.8936523048433,1749.1672869500683,1465.539207019964,1864.0864763104137
2022-000005617 Galleon Gold Corp-f1-03341096_1-1-1,2022-01-10,,1700.0,1635.6809513285887,1551.405038563878,1747.3234244952012,1467.1291257991675,1858.9658976618139
2022-000030266 Cordoba Minerals Corp-f1-03325638_1-1-1,2022-01-11,PFS,1650.0,1635.5734681850538,1551.3030933218643,1747.208605150827,1467.0327184586745,1858.8437421166004
2022-000031036 GoldMining Inc. ( Brazil Resources Inc.)-f1-03343368_1-1-1,2022-01-12,PEA,1600.0,1635.4506303067283,1551.1865844738484,1747.077383042971,1466.9225386409685,1858.7041357792136
2022-000003818 Sabre Gold Mines Corp. ( Arizona Gold Corp.)-f1-03332175_1-1-1,2022-01-18,PEA,1700.0,1637.9673880695766,1553.5736702138615,1749.765920675712,1469.1799523581465,1861.5644532818478
2022-000044782 Golden Independence Mining Corp-f1-03335960_1-1-1,2022-01-24,PEA,1700.0,1638.8654504611463,1553.9271323838684,1750.6809331135435,1468.9888143065903,1862.4964157659406
2022-000023668 McEwen Mining Inc. ( US Gold Corporation)-f1-03358989_1-1-1,2022-01-26,,1650.0,1638.7367052889292,1553.8050597535525,1750.5434039965758,1468.8734142181756,1862.350102704222
2022-000031900 Magna Mining Inc-f1-03352191_1-1-1,2022-01-31,FS,1600.0,1639.2362153513877,1554.278681452475,1751.0769943178545,1469.3211475535625,1862.9177732843214
2022-000031522 Rockcliff Metals Corporation-f1-03340402_1-1-1,2022-02-01,,1828.0,1639.1604365920623,1554.2068301176746,1750.9960453729313,1469.2532236432867,1862.8316541538004
2022-000048267 Montage Gold Corp-f1-03350514_1-1-1,2022-02-14,FS,1600.0,1640.1238129379587,1553.470424494106,1752.117310076551,1466.8170360502531,1864.1108072151433
2022-000016221 Bluestone Resources Inc-f1-03365225_1-1-1,2022-02-22,FS,1600.0,1641.3977499328605,1554.6770550110446,1753.4782360280594,1467.9563600892288,1865.5587221232583
2022-000021121 Gold Standard Ventures Corp-f1-03350830_1-1-1,2022-02-23,FS,1650.0,1641.5831427804117,1554.8526529161002,1753.6762881597317,1468.1221630517884,1865.7694335390515
2022-000032388 Asante Gold Corporation-f1-03433941_1-1-1,2022-02-28,,1750.0,1641.7950203204705,1553.0493381257425,1753.274279349777,1464.3036559310142,1864.753538379084
2022-000008072 Spruce Ridge Resources Ltd-f1-03366701_1-1-1,2022-03-09,PEA,1675.0,1642.6441780524397,1552.7581016760312,1750.7698488844007,1462.8720252996227,1858.8955197163618
2022-000046587 Anacortes Mining Corp-f1-03350308_1-1-1,2022-03-11,PEA,1700.0,1642.5314415837404,1552.6515341871823,1750.6496916325104,1462.7716267906242,1858.7679416812805
2022-000013027 Cornerstone Capital Resources Inc-f1-03395605_1-1-1,2022-03-31,PFS,1600.0,1644.6203266146924,1545.287997306649,1750.789069841107,1445.9556679986053,1856.9578130675216
2022-000007860 Torex Gold Resources Inc-f1-03362904_1-1-1,2022-04-01,FS,1600.0,1644.789897083458,1545.0065306010422,1748.5991110697225,1445.2231641186263,1852.408325055987
2022-000044770 Xanadu Mines Ltd-f1-03401997_2-1-1,2022-04-04,PEA,1700.0,1644.9836919049044,1545.1885686019214,1748.805137050981,1445.393445298938,1852.626582197058
2022-000024981 Poplar Creek Resources Inc-f1-03449008_1-1-1,2022-04-24,PEA,1650.0,1651.9610355623413,1559.5179421626133,1762.6750272853974,1467.0748487628855,1873.3890190084537
2022-000001691 Hudbay Minerals Inc. ( HudBay Minerals Inc.)-f1-03409501_1-1-1,2022-05-01,PEA,1600.0,1652.464993023628,1559.9936983614853,1763.2127598424622,1467.5224036993422,1873.9605266612964
2022-000045813 Dore Copper Mining Corp-f1-03399661_1-1-1,2022-05-09,,1820.0,1656.8237548915713,1563.926037170388,1765.1757363581705,1471.0283194492047,1873.5277178247698
2022-000052628 Endeavour Mining plc-f1-03468668_2-1-1,2022-06-01,FS,1500.0,1659.2381155308253,1560.9781199399577,1765.800310778228,1462.71812434909,1872.3625060256309
2022-000031130 Pasofino Gold Limited-f1-03413640_2-1-1,2022-06-13,FS,1700.0,1661.7887474773856,1563.3777035942464,1768.514753414134,1464.9666597111072,1875.2407593508824
2022-000003116 Aris Mining Corporation ( GCM Mining Corp.)-f1-03461399_1-1-1,2022-06-30,,1600.0,1664.4403253700111,1564.5326201442367,1764.5233872104025,1464.624914918462,1864.6064490507938
2022-000044610 Altus Strategies Plc-f1-03415166_2-1-1,2022-08-01,PEA,1750.0,1676.2057607671447,1573.8045917244517,1773.290875668642,1471.403422681759,1870.3759905701395
2022-000000760 O3 Mining Inc-f1-03444224_2-1-1,2022-08-24,PFS,1700.0,1680.1484420143538,1578.2126056143225,1772.180214424873,1476.276769214291,1864.211986835392
2022-000008808 Aura Minerals Inc-f1-03459712_1-1-1,2022-08-31,FS,1664.0,1680.193457540214,1578.2548900152624,1772.227695720142,1476.316322490311,1864.2619339000703
2022-000007875 Skeena Resources Limited-f1-03437510_1-1-1,2022-09-06,FS,1700.0,1680.2449038554826,1578.0553685347118,1774.2133991400917,1475.8658332139412,1868.1818944247009
2022-000003301 Moneta Gold Inc. ( Moneta Porcupine Mines Inc.)-f1-03445560_2-1-1,2022-09-07,PEA,1600.0,1681.9409719157213,1579.648284723131,1776.0043206131604,1477.3555975305405,1870.0676693105997
2022-000004017 Gold Bull Resources Corp-f1-03448953_1-1-1,2022-09-12,PEA,1800.0,1682.2420631417767,1579.0752353400367,1776.9998250825186,1475.9084075382966,1871.7575870232604
2023-000009698 Minera Alamos Inc-f1-03478450_1-1-1,2022-09-28,PEA,1600.0,1683.6601994933135,1578.0903321544938,1778.318564276049,1472.5204648156744,1872.9769290587844
2022-000007638 Southern Silver Exploration Corp-f1-03445449_1-1-1,2022-10-13,,1650.0,1685.3935435818514,1579.7149910668102,1780.1493600457968,1474.0364385517687,1874.9051765097422
2022-000021162 Mawson Gold Limited-f1-03451541_1-2-1,2022-10-15,,1700.0,1685.0688117125922,1579.0609357564194,1778.6773855252093,1473.0530598002465,1872.2859593378266
2023-000029200 Silver X Mining Corp-f1-03516759_1-1-1,2022-10-31,,1746.0,1684.697689576296,1575.6407140606411,1781.1335190811892,1466.583738544986,1877.5693485860825
2023-000030511 Soma Gold Corp-f1-03492401_1-1-1,2022-12-31,,1700.0,1721.9799022243249,1620.2455908433117,1865.5998585125822,1518.5112794622987,2009.2198148008392
2023-000005955 NorthWest Copper Corp. ( _Serengeti Resources Inc._)-f1-03493519_1-1-1,2023-01-04,PEA,1650.0,1721.8103644468479,1620.0860693320074,1865.4161806117745,1518.361774217167,2009.021996776701
2023-000004604 Rupert Resources Ltd-f1-03479537_1-1-1,2023-01-10,PEA,1650.0,1721.6166069868734,1616.493420899288,1879.96036455946,1511.3702348117024,2038.3041221320466
2023-000025437 West Vault Mining Inc-f1-03501225_1-1-1,2023-01-11,PFS,1790.0,1721.3951698897604,1616.285504915454,1879.718561033561,1511.1758399411478,2038.0419521773617
2023-000033050 Trilogy Metals Inc-f1-03491294_1-1-1,2023-01-20,FS,1650.0,1721.1420989216306,1613.9963321529433,1879.2302992368789,1506.8505653842558,2037.3184995521274
2023-000006077 Stratabound Minerals Corp-f1-03514954_1-1-1,2023-02-15,PEA,1750.0,1719.3615486103067,1606.6511530452904,1871.9038318066437,1493.940757480274,2024.4461150029806
2023-000027114 Treasury Metals Inc-f1-03493929_1-2-1,2023-02-22,PFS,1750.0,1719.1732472996168,1606.4751955695724,1871.6988243459969,1493.777143839528,2024.2244013923766
